ElevationAttribute,ElevationUnit,VolumeAttribute,VolumeUnit,VolumeDateTimeStamp,ElevationValue,VolumeValue,ReservoirInflowValue,ReservoirReleaseValue
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-02","4660.89","9660","33.4333","41.5"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-03","4660.89","9660","41.5","41.5"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-04","4660.87","9652","36.0667","40.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-05","4660.87","9652","40.1","40.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-06","4660.87","9652","40.1","40.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-07","4660.86","9648","37.3833","39.4"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-08","4660.85","9644","36.6833","38.7"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-09","4660.84","9640","36.0833","38.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-10","4660.84","9640","38.1","38.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-11","4660.83","9636","35.3833","37.4"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-12","4660.83","9636","37.4","37.4"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-13","4660.82","9632","34.6833","36.7"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-14","4660.84","9640","42.1333","38.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-15","4660.87","9652","46.15","40.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-16","4660.94","9680","59.2167","45.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-17","4661","9704","61.5","49.4"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-18","4661.48","9898","186.808","89"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-19","4661.55","9927","109.621","95"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-20","4661.51","9911","83.9333","92"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-21","4661.41","9870","62.1292","82.8"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-22","4661.32","9833","56.3458","75"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-23","4661.25","9805","54.9833","69.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-24","4661.18","9777","49.2833","63.4"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-25","4661.14","9761","52.1333","60.2"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-26","4661.1","9745","48.9333","57"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-27","4661.12","9753","62.6333","58.6"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-28","4661.17","9773","72.6833","62.6"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-02-29","4661.33","9838","32.7708","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-01","4661.63","9959","61.0042","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-02","4662.02","10117","79.6583","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-03","4662.41","10277","80.6667","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-04","4662.83","10452","88.2292","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-05","4663.32","10656","102.85","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-06","4664.22","11035","191.079","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-07","4664.95","11346","156.796","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-08","4665.37","11526","90.75","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-09","4665.76","11695","85.2042","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-10","4666.07","11830","68.0625","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-11","4666.43","11987","79.1542","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-12","4666.83","12163","88.7333","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-13","4667.25","12348","93.2708","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-14","4667.88","12629","141.671","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-15","4668.29","12812","92.2625","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-16","4668.65","12974","81.675","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-17","4668.97","13118","72.6","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-18","4669.11","13181","63.7625","32"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-19","4668.85","13064","61.6125","120.6"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-20","4668.6","12951","61.8292","118.8"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-21","4668.36","12843","62.55","117"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-22","4668.35","12839","114.883","116.9"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-23","4668.23","12785","88.775","116"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-24","4668.05","12705","74.3667","114.7"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-25","4667.87","12624","72.4625","113.3"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-26","4667.66","12531","64.8125","111.7"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-27","4667.42","12424","55.8542","109.8"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-28","4667.33","12384","88.9333","109.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-29","4667.23","12339","85.6125","108.3"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-30","4667.1","12282","78.4625","107.2"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-03-31","4667.06","12264","97.825","106.9"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-01","4667.19","12322","137.142","107.9"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-02","4667.35","12393","144.996","109.2"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-03","4667.38","12407","116.558","109.5"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-04","4667.37","12402","106.879","109.4"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-05","4667.37","12402","109.4","109.4"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-06","4667.28","12362","88.5333","108.7"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-07","4667.2","12326","89.85","108"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-08","4667.16","12308","98.625","107.7"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-09","4667.12","12291","98.8292","107.4"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-10","4667.15","12304","114.154","107.6"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-11","4667.16","12308","109.717","107.7"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-12","4667.16","12308","107.7","107.7"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-13","4667.29","12366","137.942","108.7"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-14","4667.86","12620","241.258","113.2"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-15","4668.32","12825","220.054","116.7"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-16","4669.04","13149","285.25","121.9"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-17","4669.42","13321","259.217","172.5"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-18","4669.65","13425","227.233","174.8"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-19","4669.85","13516","222.579","176.7"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-20","4669.95","13561","272.388","249.7"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-21","4670.02","13593","266.833","250.7"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-22","4670.01","13589","317.983","320"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-23","4669.99","13580","315.263","319.8"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-24","4670.01","13589","324.538","320"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-25","4669.88","13530","288.054","317.8"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-26","4669.74","13466","282.933","315.2"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-27","4669.52","13366","260.683","311.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-28","4669.19","13217","229.679","304.8"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-29","4668.9","13086","233.054","299.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-04-30","4668.89","13082","201.383","203.4"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-01","4668.8","13041","181.529","202.2"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-02","4669.01","13136","252.796","204.9"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-03","4669.77","13480","173.433","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-04","4670.58","13849","186.038","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-05","4671.48","14261","207.717","0"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-06","4671.96","14482","226.421","115"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-07","4671.93","14468","273.942","281"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-08","4671.9","14455","274.446","281"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-09","4671.85","14431","267.9","280"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-10","4671.78","14399","262.867","279"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-11","4671.6","14316","235.164","277.01"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-12","4671.32","14187","208.159","273.197"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-13","4671.12","14096","219.598","265.477"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-14","4671.08","14077","204.483","214.062"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-15","4671.11","14091","221.43","214.372"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-16","4671.11","14091","214.389","214.389"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-17","4671.04","14059","197.556","213.689"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-18","4670.92","14004","184.651","212.38"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-19","4670.83","13963","190.802","211.473"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-20","4671.13","14100","283.655","214.585"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-21","4671.59","14312","326.282","219.399"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-22","4671.82","14418","275.358","221.916"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-23","4671.75","14385","254.262","270.9"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-24","4671.6","14316","234.613","269.4"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-25","4671.83","14422","188.442","135"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-26","4671.99","14496","172.908","135.6"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-27","4672.06","14528","127.033","110.9"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-28","4672.23","14607","151.329","111.5"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-29","4672.41","14690","153.946","112.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-30","4672.47","14718","126.417","112.3"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-05-31","4672.37","14672","145.608","168.8"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-01","4672.11","14552","136.5","197"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-02","4671.78","14399","118.062","195.2"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-03","4671.4","14224","104.571","192.8"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-04","4671.31","14183","107.929","128.6"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-05","4671.45","14247","102.267","70"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-06","4671.47","14256","74.5375","70"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-07","4671.45","14247","65.4625","70"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-08","4671.33","14192","47.2708","75"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-09","4671.17","14119","38.1958","75"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-10","4670.98","14032","44.575","88.4375"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-11","4670.85","13972","58.0292","88.2792"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-12","4670.71","13908","55.8342","88.1008"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-13","4670.54","13830","48.3458","87.6708"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-14","4670.38","13757","48.9158","85.72"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-15","4670.2","13675","44.2183","85.56"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-16","4670","13584","39.4408","85.32"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-17","4669.79","13489","40.6029","88.4987"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-18","4669.55","13380","39.8408","94.795"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-19","4669.3","13267","42.1437","99.1146"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-20","4669.01","13136","33.8587","99.9046"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-21","4668.7","12996","33.2729","103.856"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-22","4668.37","12848","32.94","107.557"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-23","4668","12682","30.3042","113.996"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-24","4667.62","12513","34.7204","119.925"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-25","4667.25","12348","36.1525","119.34"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-26","4666.9","12194","42.2029","119.845"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-27","4666.5","12018","38.8083","127.542"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-28","4666.09","11838","39.1517","129.902"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-29","4665.69","11665","41.7467","128.967"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-06-30","4665.28","11488","39.0325","128.27"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-07-01","4664.87","11311","38.0392","127.277"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-07-02","4664.45","11132","34.0317","124.277"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-07-03","4664.05","10963","25.8958","111.1"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-07-04","4663.69","10811","9.96667","86.6"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-07-05","4663.4","10690","27.2958","88.3"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-07-06","4663.06","10548","15.7083","87.3"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-07-07","4662.72","10406","15.0083","86.6"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-07-08","4662.37","10262","22.3","94.9"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-07-09","4661.98","10102","25.8333","106.5"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-07-10","4661.57","9935","20.6042","104.8"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-07-11","4661.21","9789","23.9917","97.6"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-07-12","4660.87","9652","19.4292","88.5"
